"PlantID" "Year" "Electricity" "SO2" "NOX" "CapStock" "Employees" "HC_Coal" "HC_Oil" "HC_Gas" "Phase1"
"29" 1357 1985 2.85109589041096 57.7382465753425 15.9271232876712 399205555.44 103 9856.57440123288 9.3345605260274 0 0
"30" 1364 1985 16.9621534246575 130.929753424658 68.9537534246575 1840491084.96 472 50736.0047609425 147.774726246575 136.371894452055 0
"31" 1570 1985 1.11560273972603 8.95608219178082 4.012 324158870.16 65 3602.76089761644 28.0542662630137 0 0
"32" 1606 1985 2.84211506849315 26.8045753424658 11.4767397260274 209581577.04 69 8483.12103629589 12.0626802645041 0 0
"33" 1695 1985 3.25847671232877 22.6825205479452 10.8117808219178 831038848.32 196 9994.57166993425 39.8438701643836 0 0
"34" 1745 1985 9.84639452054795 59.9139726027397 29.7809315068493 1975875775.2 327 29752.582022137 231.207641989052 0 0
"35" 1943 1985 0.989940547945205 11.6388493150685 5.18419178082192 242339073.12 38 3559.03244482192 4.21876272328767 0 0
"36" 2080 1985 5.56274345205479 241.63602739726 23.1507945205479 574458561.6 157 17548.443854137 46.7551207740822 0 0
"37" 2103 1985 33.9407780821918 718.440082191781 113.697917808219 2955307618.8 504 99784.615879463 274.894039479452 0 0
"38" 2107 1985 6.35397260273973 150.523534246575 53.5938082191781 1111050265.44 275 19982.680062411 54.5168011068493 0 0
"39" 2526 1985 2.36482657534247 40.87 9.55624657534247 440268046.08 79 7836.33080199452 26.6277781479452 0 0
"40" 2527 1985 3.10633987671233 54.6552876712329 12.8321917808219 435855689.28 97 10073.3180533644 45.441908630137 0 0
"41" 2535 1985 4.74764136986301 66.3059452054794 14.4161917808219 490326237.84 85 13164.1314280767 13.0708397798137 0 0
"42" 2549 1985 11.1606136986301 133.916164383562 52.4561643835616 1956426756.24 304 34673.5727432712 0 0 0
"43" 2554 1985 9.13604109589041 139.758273972603 28.0109589041096 1107402218.88 210 27604.9367989479 0 0 0
"44" 2642 1985 3.91387945205479 66.2106301369863 11.7336438356164 494342269.68 134 11898.2774690959 37.230328109589 0 0
"45" 2706 1985 5.81404931506849 38.0304657534247 23.4774794520548 398984186.88 105 16562.4640370137 33.4289902063562 0 0
"46" 2718 1985 6.24085479452055 41.2151232876712 18.1642465753425 1060763567.76 152 17648.2583573753 132.23414655429 0 0
"47" 2721 1985 5.75307671232877 39.636904109589 16.5001369863014 856132911.84 146 16400.5427817205 69.9475479588986 0 0
"48" 2727 1985 25.1194383561644 160.771287671233 68.1642739726027 1625446413.6 189 66448.7883705699 182.946291402575 0 0
"49" 2790 1985 1.23063808219178 14.2532876712329 3.39498630136986 189496339.44 57 4747.76499315616 0 0 0
"50" 2850 1985 40.6489671232877 458.89104109589 189.86002739726 2606988277.2 537 116423.888986767 70.4515063133096 0 0
"51" 2864 1985 7.18110438356164 194.758739726027 36.7962191780822 1131194263.44 289 23299.9039028384 16.7364690903123 0 0
"52" 2872 1985 19.9965643835616 679.609616438356 116.656931506849 2013113054.88 382 55872.2726601041 210.51557194034 0 0
"53" 2876 1985 21.7100547945205 592.725534246575 135.874657534247 1624881143.52 338 62042.7820198849 18.3453790684932 0 0
"54" 3098 1985 3.91780273972603 8.17068493150685 21.8697534246575 1208963473.44 228 13558.4719673096 127.547070817907 0 0
"55" 3130 1985 3.22721369863014 43.0954246575342 12.5628493150685 582938976.24 106 10716.5122786192 120.264171155704 0 0
"56" 3131 1985 10.7706082191781 171.332876712329 40.4251232876712 1016170970.88 143 32275.352027737 199.499603465688 0 0
"57" 3138 1985 4.85666301369863 64.7775890410959 25.8667123287671 763198208.4 173 16524.2608770904 40.5783260664658 0 0
"58" 3140 1985 24.487301369863 353.278602739726 74.3278630136986 1557751612.08 211 72492.9771733808 421.360925675622 0 0
"59" 3149 1985 26.7232739726027 285.226246575342 75.6027945205479 1573058378.88 194 74509.5659889863 432.196593471616 0 0
"60" 3178 1985 6.0509698630137 84.8466301369863 27.3619726027397 483902834.64 84 18192.1524373151 22.4191323616438 0 0
"61" 3297 1985 8.5838904109589 81.8690136986301 37.0957534246575 693638171.28 89 25117.4066542521 224.2728256608 0 0
"62" 3497 1985 17.3444821917808 110.627287671233 47.941397260274 955935014.16 256 55969.9563437096 0 448.798565753425 0
"63" 3644 1985 1.33925753424658 6.97835616438356 5.02471232876712 308157058.08 108 4615.73735962192 23.6061863013699 0 0
"64" 3775 1985 9.89177808219178 50.6440273972603 39.6374794520548 901470968.16 174 27366.5117479233 35.2578052991836 0 0
"65" 3776 1985 3.61043287671233 25.2619452054795 15.8390136986301 729665351.04 131 10542.8263103014 166.258336397425 0 0
"66" 3788 1985 6.55423835616438 42.7118630136986 20.5193150684931 974026781.04 206 20650.4859048 173.613730657759 0 0
"67" 3796 1985 2.89994520547945 19.9240273972603 13.3431506849315 479308814.64 131 8862.50858207671 56.6548471232877 0 0
"68" 3936 1985 3.77616438356164 23.0008493150685 17.6314246575342 734473309.68 132 10797.1405729151 24.7196563860822 0 0
"69" 3945 1985 1.09008493150685 10.6414520547945 6.09813698630137 428553220.56 83 4084.65180366575 15.2158732273973 0 0
"70" 3946 1985 2.47569863013699 26.2403561643836 16.8337260273973 454567666.8 80 7893.43400607123 18.0688494575342 0 0
"71" 3947 1985 12.719002739726 420.909424657534 85.8539726027397 986439936.24 247 36225.6144551343 14.5245458276877 0 0
"72" 3948 1985 23.1637643835616 275.08197260274 103.718328767123 1847466835.92 259 66542.7422767397 282.025144619112 0 0
"73" 4054 1985 2.94354246575342 68.5470410958904 24.4743835616438 279932149.92 61 8853.67424787945 0.475630930849315 0 0
"74" 4072 1985 2.82227397260274 61.4160273972603 15.2686575342466 627856668 160 9478.57881751233 75.3914144219178 0 0
"75" 4158 1985 13.3726657534247 79.5747397260274 76.0295890410959 1175640773.52 308 44524.0747341041 87.1406719785863 0 0
"76" 4162 1985 10.9486465753425 50.7078904109589 43.4373150684932 977542816.8 255 32601.5034481644 44.8517910680384 102.365737808219 0
"77" 6002 1985 13.129898630137 58.9924383561644 39.8663835616438 1996665149.52 330 37690.7303203069 426.887666714121 0 0
"78" 6004 1985 19.6979890410959 96.268904109589 73.6895068493151 2253863058 257 57882.8536210027 183.541470805479 0 0
"79" 6016 1985 5.32838082191781 23.4638630136986 20.0767945205479 875014082.88 114 16129.3427089315 19.3353078633534 0 0
"80" 6017 1985 11.7898520547945 37.8938904109589 27.2453424657534 1909060927.92 243 35097.964600011 109.82977480371 0 0
"81" 6095 1985 12.8104931506849 39.0618082191781 55.7999178082192 1213850428.8 264 38938.6011829151 17.2698171466685 0 0
"82" 6139 1985 21.504002739726 93.2033698630137 150.60802739726 1177221872.64 132 64905.2765212767 130.306148383562 0 0
"83" 6146 1985 37.9639424657534 104.527698630137 114.944712328767 2384412471.12 700 125680.04196646 431.406426969863 0 0
"84" 6147 1985 36.0542191780822 223.911506849315 116.313178082192 1769602080.24 528 118952.723052279 434.664080679452 0 0
"85" 6155 1985 16.1620493150685 158.958630136986 56.5675068493151 1373751536.64 270 46406.0931926795 51.7447603726027 0 0
"86" 6178 1985 10.9659150684932 32.2125753424658 35.1926849315068 728659640.16 121 30195.6531168658 35.6251074410959 0 0
"87" 6193 1985 18.8904904109589 55.8889863013699 79.907698630137 1066947176.64 165 55708.344718389 0 225.952634169863 0
"88" 6248 1985 8.23967397260274 31.6404109589041 57.6634794520548 1125307056.48 123 25673.6119224 78.155901176548 0 0
"89" 6264 1985 19.3801095890411 82.7368219178082 55.8777808219178 1756688625.36 247 53338.2473212274 197.79609338206 0 0
"90" 8042 1985 31.4314767123288 199.569945205479 125.38895890411 1501897348.56 182 83380.8856202466 135.693933292553 0 0
"91" 8102 1985 33.5379808219178 974.037315068493 164.904602739726 2685015497.52 365 99176.9969798959 154.590344823255 0 0
"92" 8226 1985 8.78088493150685 112.289945205479 27.1374246575342 937381350.24 161 26023.5309183616 121.400242477644 0 0
"93" 3 1986 25.4621643835616 146.919342465753 77.3279726027397 1934622649.77576 455 72294.9816507616 38.0728463879342 550.476030673973 0
"94" 8 1986 19.4374246575342 194.232082191781 65.1751780821918 1832049109.41408 541 60127.0271093589 102.114483999337 0 0
"95" 470 1986 9.43213150684931 33.2926301369863 43.7966849315069 927361161.92688 110 28605.3081998137 68.0896331829863 12.7104860465753 0
"96" 602 1986 9.66334520547945 51.4209589041096 29.680904109589 1244430139.3176 120 28677.956157863 147.930334854362 0 0
"97" 641 1986 9.87987671232877 233.074794520548 44.6156438356164 1448339925.30552 226 30512.8216607671 24.4560090082192 743.353989041096 0
"98" 708 1986 13.6634821917808 185.06904109589 62.4910684931507 1005195764.23704 306 41753.9799846575 57.707008569863 0 0
"99" 709 1986 26.8939178082192 285.233945205479 129.025178082192 1650361302.20904 476 85496.8041290466 39.6010636767123 0 0
"100" 728 1986 17.4186904109589 349.440109589041 59.1336164383562 1585218156.86712 439 53634.9791706575 72.1877177095891 0 0
"101" 856 1986 9.45634520547945 61.0109589041096 39.4372054794521 1026756610.52784 153 27318.8174558301 30.2470954932329 0 0
"102" 861 1986 10.2817123287671 373.690739726027 87.3582739726027 1212244465.0608 290 32529.4443600822 25.707723664537 0 0
"103" 862 1986 1.99967260273973 49.9212054794521 10.3665753424658 486271783.186056 102 6344.20897793425 8.3916957220274 0 0
"104" 863 1986 2.80545890410959 64.9715890410959 10.0327671232877 376300196.073864 93 8639.30807593973 11.0010763434082 0 0
"105" 864 1986 3.58141616438356 82.4965479452055 12.2651506849315 733868992.24608 147 10532.4193544548 136.190742344827 0 0
"106" 876 1986 13.6336082191781 470.238602739726 121.889698630137 1467875278.50072 333 44456.5277999178 0 60.6933517232877 0
"107" 879 1986 14.2009753424658 74.6747397260274 72.5843287671233 3141674269.75296 417 47396.6045946411 0 90.4903808219178 0
"108" 887 1986 14.4138821917808 243.638273972603 48.6826301369863 2011499817.25464 363 44223.531368811 29.2502602027233 0 0
"109" 889 1986 28.2541378082192 713.115753424658 176.959780821918 1911464102.18112 266 83213.8506547726 83.0937757808219 0 0
"110" 983 1986 26.6674739726027 724.546712328767 178.64397260274 1889642639.04288 389 76272.9309229644 11.0072274410959 0 0
"111" 988 1986 10.0977917808219 171.781753424658 58.3868219178082 1819366099.68528 325 28338.8457440877 162.453005676395 0 0
"112" 991 1986 1.62776712328767 40.7270410958904 6.11279452054795 617920533.27336 95 5374.27976163288 44.0626328876712 0 0
"113" 994 1986 23.1507808219178 284.758630136986 73.8134246575343 3018375142.79472 324 71424.4648296 132.656650076712 0 0
"114" 1004 1986 0.161497260273973 4.63879452054795 1.09150684931507 361972871.24556 73 631.339262728767 12.0121765150685 0 0
"115" 1008 1986 3.94988383561644 110.85104109589 20.4908219178082 794110167.01104 163 12574.1163200384 113.191663315068 0 0
"116" 1012 1986 3.86077350684932 109.51597260274 20.2514246575342 552483341.42856 75 11588.6921315178 1.39917238520548 10.5216144657534 0
"117" 1047 1986 3.34677958356164 20.624301369863 24.2311780821918 520691098.756968 55 11213.8427546137 32.104413369863 0 0
"118" 1250 1986 3.42991232876712 11.8001643835616 14.4057534246575 637995680.44032 135 12017.2280783507 0 303.125271846575 0
"119" 1355 1986 8.44119178082192 167.906657534247 32.2629589041096 709478686.17792 138 27322.1984398192 36.825650630137 0 0
"120" 1356 1986 19.0033205479452 211.423095890411 68.0314520547945 2173198599.6096 233 58621.9854750082 140.951863943014 0 0
"121" 1357 1986 2.52959178082192 52.5870684931507 13.6932876712329 400354214.757672 106 8560.94276380274 7.00092039452055 0 0
"122" 1364 1986 18.6175479452055 55.108301369863 74.546904109589 1850713844.12448 521 56419.5300595397 147.774726246575 147.235557739726 0
"123" 1570 1986 1.06714520547945 9.37043835616438 3.91482191780822 327135019.033944 64 3405.3674130411 18.0688494575342 0 0
"124" 1606 1986 2.95368493150685 28.4993698630137 11.8811232876712 210250163.211264 68 8375.40970168767 0 0 0
"125" 1695 1986 5.56031232876712 36.326602739726 17.357095890411 830754255.46296 192 16462.8586171397 35.6251074410959 0 0
"126" 1745 1986 8.64472328767123 54.53 27.6869315068493 1973574386.56488 315 27635.3614796055 153.148711653518 0 0
"127" 1943 1986 0.668396712328767 7.37605479452055 3.44153424657534 242383009.258608 38 2454.92004506301 1.41637117808219 0 0
"128" 2080 1986 4.6674602739726 202.693671232877 19.5151780821918 588279672.0396 160 14830.5512148493 51.9008984334247 0 0
"129" 2103 1986 30.5030383561644 655.136849315069 102.34797260274 2957373462.57672 486 89990.8000500822 243.015571035616 0 0
"130" 2107 1986 10.7936273972603 253.046 82.7277260273973 1137498659.11632 265 33320.6363659562 20.7903055068493 0 0
"131" 2526 1986 1.47551835616438 25.8466575342466 6.58312328767123 448480302.923832 86 5068.77717018082 46.5986117589041 0 0
"132" 2527 1986 1.85765890136986 31.3934520547945 9.37394520547945 443817649.604736 95 5954.87327136986 55.1794604794521 0 0
"133" 2535 1986 3.81007863013699 53.3081369863014 11.4562191780822 497448273.259608 83 10571.7310416164 16.2273409811014 0 0
"134" 2549 1986 8.83487671232877 108.199534246575 39.2947945205479 1995880763.5644 306 27079.2893375014 0 0 0
"135" 2554 1986 8.10276164383562 112.878219178082 24.1952054794521 1124685522.27096 214 24149.9694161753 0 0 0
"136" 2642 1986 2.56710684931507 45.7545479452055 7.83898630136986 500880879.407304 133 7983.28445048219 41.4187400219178 0 0
"137" 2706 1986 6.69721643835616 43.3821917808219 27.7935068493151 399176696.44392 105 19734.7078345973 34.7559883631014 0 0
"138" 2718 1986 6.25774520547945 44.7646301369863 18.3399726027397 1064816441.60904 156 17905.5256414849 100.913101104526 0 0
"139" 2721 1986 6.37557808219178 47.1883835616438 18.8667945205479 855487862.26536 145 18529.2182663014 47.5120632547726 0 0
"140" 2727 1986 26.1709287671233 166.972630136986 70.8505479452055 1632262347.60456 196 69318.7737411617 170.895684016208 0 0
"141" 2790 1986 0.770416712328767 8.09794520547945 2.15791780821918 189624533.740704 52 3021.66378923836 0 0 0
"142" 2850 1986 40.8487589041096 475.328 189.97098630137 2620472328.132 540 117447.414523496 68.6107330009644 0 0
"143" 2864 1986 6.53412739726027 171.650712328767 34.0382739726027 1135455847.61136 282 21796.5643226959 15.3064670257973 0 0
"144" 2872 1986 21.7119342465753 754.278849315069 123.235698630137 2018008442.43744 377 60919.9007749808 198.212823505775 0 0
"145" 2876 1986 20.2226273972603 571.887808219178 128.799178082192 1626712712.8608 338 58725.7020647836 16.0522066849315 0 0
"146" 3098 1986 4.68674246575342 10.5401369863014 25.8707945205479 1212263685.91608 231 16185.7995531452 104.392400041923 0 0
"147" 3130 1986 3.35740821917808 43.5056164383562 12.5237808219178 587951919.1692 105 10991.9001209753 152.768001197786 0 0
"148" 3131 1986 10.4246630136986 160.132246575342 38.6538082191781 1056388325.59632 144 30992.4367377534 224.820536395364 0 0
"149" 3138 1986 5.09845479452055 69.4550410958904 27.2610410958904 765889371.7092 176 17636.7051365096 27.266774004937 0 0
"150" 3140 1986 24.2417452054795 338.398794520548 72.8455616438356 1573924464.04824 211 70557.3887305315 260.556646869074 0 0
"151" 3149 1986 25.5453095890411 287.908684931507 73.0306849315069 1589187399.97824 190 71597.7565585479 353.179963530148 0 0
"152" 3178 1986 6.69979452054795 94.2065479452055 30.5119452054795 484424839.96188 85 20290.950840526 14.4790229835616 0 0
"153" 3297 1986 7.66017534246575 74.4024383561644 32.3168767123288 698575637.1792 90 22045.4432207671 187.412129960942 0 0
"154" 3497 1986 20.9237835616438 171.044164383562 57.6259726027397 955936638.282 256 66038.6392340712 0 628.480264512329 0
"155" 3644 1986 2.7857397260274 14.2771780821918 10.1122465753425 310034283.123312 106 9296.29072278904 16.0522066849315 0 0
"156" 3775 1986 7.20087945205479 39.5867945205479 29.3706301369863 904645852.89456 179 20119.5925706466 27.8732742603288 0 0
"157" 3776 1986 2.7127397260274 30.6049863013699 17.8842191780822 731493041.43264 131 12736.0762766301 109.215875695068 0 0
"158" 3788 1986 5.49257808219178 37.0626301369863 17.0575616438356 986340691.12776 211 17094.9542413479 127.367832417633 0 0
"159" 3796 1986 3.58734794520548 23.3680273972603 16.301698630137 482019583.06824 140 10830.8012281315 33.0486608219178 0 0
"160" 3936 1986 4.33098356164384 24.2860547945205 19.7095342465753 731796397.97304 137 12185.7288755836 30.266176036389 0 0
"161" 3945 1986 0.971235616438356 8.4925205479452 5.39369863013699 430213535.848704 79 3552.29135306301 7.60793661369863 0 0
"162" 3946 1986 2.0296602739726 21.7097808219178 12.8615616438356 456296659.09308 79 6390.25292460822 17.5933534191781 0 0
"163" 3947 1986 12.5504575342466 400.23 83.7246575342466 987129155.7948 245 35522.2230095342 14.046746500011 0 0
"164" 3948 1986 20.2945863013699 224.253534246575 92.5270410958904 1850348400.68856 254 58791.2048959397 266.825364066148 0 0
"165" 4054 1986 2.72573424657534 51.7882465753425 22.1102739726027 281502496.580664 60 8190.50999194521 0.944247452054795 0 0
"166" 4072 1986 3.23866575342466 67.3335068493151 17.6662739726027 647153145.46944 164 10735.1476765479 101.45264409863 0 0
"167" 4158 1986 11.2273616438356 65.6901643835616 64.3529315068493 1180196710.10712 279 37410.7130960548 39.3987080754247 0 0
"168" 4162 1986 7.83979178082192 36.5753698630137 32.0398904109589 992958635.35104 230 23947.0511204877 59.9596727377315 115.981288249315 0
"169" 6002 1986 12.1654657534247 53.3988767123288 37.2496438356164 2013663369.38112 332 35275.4338210027 502.990494027978 0 0
"170" 6004 1986 18.685901369863 86.6840547945205 72.1469589041096 2258026412.10432 257 55324.5457063233 241.551987484932 0 0
"171" 6016 1986 4.37952876712329 19.502904109589 16.5231232876712 876808907.18712 125 13300.2377930795 34.3816549499836 0 0
"172" 6017 1986 8.11913150684932 22.3419178082192 19.6443835616438 1911622218.97656 242 25516.2625591068 113.946120401573 0 0
"173" 6095 1986 12.1859780821918 46.672904109589 53.1847123287671 1239025201.41576 266 37080.3321536219 77.9475226254411 0 0
"174" 6139 1986 19.7610657534247 85.2857260273973 131.880547945205 1174695208.68144 131 59713.2151599123 125.11278739726 0 0
"175" 6146 1986 41.9562 118.568547945205 125.66295890411 2384413420.58208 700 138078.146225606 343.449776810959 0 0
"176" 6147 1986 36.3564630136986 203.070931506849 118.55498630137 1769600888.38368 528 119107.143321436 296.911866673973 0 0
"177" 6155 1986 15.544495890411 155.259917808219 53.6567397260274 1374666936.98592 263 44724.0204167671 68.3770047780822 0 0
"178" 6178 1986 12.1995369863014 34.3860821917808 41.2478630136986 735175202.92296 121 34717.8012618082 27.6563334082192 0 0
"179" 6193 1986 17.4297150684931 65.7787397260274 73.1762739726027 1067808469.42704 155 50731.5767542685 0 312.867239819178 0
"180" 6248 1986 9.77356712328767 36.5873424657534 67.6605479452055 1125759470.6292 117 30528.9252550685 60.7592378739452 0 0
"181" 6264 1986 24.6289561643836 115.821342465753 70.1486575342466 1758076350.27984 248 66972.4741097589 134.67241604811 0 0
"182" 8042 1986 38.9060410958904 251.10701369863 153.265643835616 1508038837.80312 183 102597.462074647 74.7865227595069 0 0
"183" 8102 1986 36.5423589041096 1037.87794520548 177.299753424658 2689375811.98632 363 106835.200638822 123.552236377874 0 0
"184" 8226 1986 7.52082739726027 86.4198356164384 22.5749589041096 963574984.93704 157 21729.2882976 2.29094665742466 132.148715605479 0
"185" 3 1987 23.9829397260274 149.146438356164 73.1945753424658 1960228258.97112 459 68145.4221487726 79.9067956207069 655.780256917808 0
"186" 8 1987 19.2010684931507 176.382273972603 60.6258082191781 1860909615.15888 538 55726.5699789041 138.965700129238 0 0
"187" 470 1987 8.61465479452055 27.7897534246575 40.0911780821918 928318375.40616 109 26372.6183984548 46.3835391678247 8.18829550684931 0
"188" 602 1987 9.9856301369863 56.8655890410959 30.884602739726 1247196341.56752 124 29436.0273996658 195.377932986658 0 0
"189" 641 1987 14.5677534246575 353.470136986301 66.1101369863014 1458049626.45816 237 44855.421763726 36.4985363342466 662.980545205479 0
"190" 708 1987 13.585802739726 193.893095890411 61.1364109589041 1016529741.24864 314 41370.3621139397 42.6462515926521 0 0
"191" 709 1987 27.0477753424658 264.270931506849 116.658630136986 1658869716.00576 503 76924.5923821315 55.3801130630137 0 0
"192" 728 1987 19.3502712328767 317.445479452055 61.7330410958904 1586819168.3604 468 57404.789968274 65.6251979178082 0 0
"193" 856 1987 9.08724109589041 61.0566575342466 38.4173424657534 1027945693.23552 152 26440.1536098411 26.1595258364712 0 0
"194" 861 1987 8.11192602739726 300.630520547945 69.1134246575343 1212688555.28736 290 25782.717627863 53.9331617567342 0 0
"195" 862 1987 0.998201369863014 27.0938082191781 4.984 488533738.073328 101 3088.60900655342 16.7224571325863 0 0
"196" 863 1987 1.56168054794521 37.9099178082192 5.74320547945205 377611714.870512 92 4971.70114513973 20.6063728478137 0 0
"197" 864 1987 3.49073287671233 79.3327945205479 11.7732602739726 738195759.1608 147 10116.6549967562 196.587429664932 0 0
"198" 876 1987 8.26698904109589 292.479780821918 75.0822191780822 1492482857.44344 324 27583.0405355836 0 29.0876391123288 0
"199" 879 1987 14.7138246575342 67.2135342465753 72.6235890410959 3136287081.78096 401 47661.701263874 0 99.5635068493151 0
"200" 887 1987 11.6185178082192 196.254 39.7703561643836 2011026674.40144 332 36331.5090769151 33.8931586476 0 0
"201" 889 1987 26.9036339726027 678.683068493151 171.00802739726 1915658057.06784 267 79434.9347744548 92.0641265753425 0 0
"202" 983 1987 27.471797260274 731.043315068493 181.292191780822 1888586368.3632 393 78351.380472411 5.50361372054795 0 0
"203" 988 1987 8.13670958904109 135.611589041096 46.2364383561644 1832784265.10064 332 23051.0081432055 169.800630129123 0 0
"204" 991 1987 1.63555342465753 37.7798904109589 6.11578082191781 620620352.82024 96 5370.30396598356 46.4063899561644 0 0
"205" 994 1987 25.1255863013699 232.05997260274 79.5318356164384 3027259022.49816 327 77034.9771574849 126.094130284932 0 0
"206" 1004 1987 0.48423602739726 12.418301369863 3.06687671232877 362790495.305976 69 1748.26885813151 16.6322444054795 0 0
"207" 1008 1987 5.45380780821918 136.318602739726 28.0361095890411 804745505.36064 164 17256.7176403068 139.988057079452 0 0
"208" 1012 1987 3.80033265753425 105.684904109589 20.0186575342466 571066649.70264 71 11678.6965781918 3.25765370958904 14.2305156821918 0
"209" 1047 1987 2.90344657534247 15.3274246575342 21.1232328767123 520751279.20788 53 9716.28396014795 22.6619388493151 0 0
"210" 1250 1987 3.56344657534247 15.4214520547945 14.2181917808219 648072793.218 135 12085.1242877425 0 420.501412709589 0
"211" 1355 1987 9.69201095890411 189.972328767123 34.8398356164384 715136157.4392 142 30142.385356011 41.546887890411 0 0
"212" 1356 1987 22.7231534246575 247.700739726027 81.2391506849315 2176483105.35624 232 68585.0680982795 130.306148383562 0 0
"213" 1357 1987 2.86304657534247 66.278602739726 14.9179452054795 401864283.72324 107 9773.61359090959 10.8588456986301 0 0
"214" 1364 1987 18.8485506849315 55.5785753424658 75.6616438356164 1903866579.75696 567 56958.5134103836 154.384458410959 100.735786849315 0
"215" 1570 1987 1.47600821917808 12.0936712328767 5.05717808219178 330105895.438488 65 4616.12967195616 22.3483138027397 0 0
"216" 1606 1987 3.10863561643836 30.004 12.4678356164384 212313444.109944 68 8854.24946801096 4.18810165959452 0 0
"217" 1695 1987 6.03349863013699 38.7224109589041 18.5162465753425 831011578.76928 185 17536.9749410795 43.5938814739726 0 0
"218" 1745 1987 10.8979890410959 61.6824931506849 31.1371506849315 1980740010.6264 327 31411.0227573534 72.0684120440219 0 0
"219" 1943 1987 0.124382191780822 1.92939726027397 0.668246575342466 242424513.018048 37 549.037177413699 3.30486608219178 0 0
"220" 2080 1987 5.34364383561644 140.769753424658 22.5041369863014 602399250.98784 155 16989.7464471781 14.0029536521096 0 0
"221" 2103 1987 33.9127753424658 724.905616438356 112.360246575342 2959803507.69 483 99566.4224542028 212.985129747945 0 0
"222" 2107 1987 10.0177178082192 227.991589041096 78.4118356164384 1141997666.6352 262 31318.1436552986 24.9483666082192 0 0
"223" 2526 1987 2.17594626849315 34.1601917808219 8.17742465753425 452656482.699024 83 6818.72752747397 58.6782547544219 0 0
"224" 2527 1987 2.00630438356164 31.8145753424658 8.38871232876712 444210458.593008 90 6593.07486851507 93.2022819863014 0 0
"225" 2535 1987 5.90492328767123 77.2749589041096 17.1134520547945 503470655.282328 82 16307.908413189 10.673790059589 0 0
"226" 2549 1987 10.6304356164384 128.370246575342 45.0502739726027 2046522111.88248 303 31689.6449684055 0 0 0
"227" 2554 1987 9.05449315068493 140.11901369863 27.341095890411 1145667724.51536 210 27467.478457874 0 0 0
"228" 2642 1987 3.19782739726027 54.4213698630137 9.63942465753425 507250587.27264 132 9920.29343975342 28.8535042849315 0 0
"229" 2706 1987 6.15348493150685 49.396602739726 25.8140821917808 401001891.84624 101 18100.8342341096 46.9175515697096 0 0
"230" 2718 1987 4.91815616438356 33.5842465753425 14.5095068493151 1073400993.33432 155 14213.2226251562 134.494384935649 0 0
"231" 2721 1987 6.70431506849315 49.7177534246575 19.6606301369863 858080781.80688 142 19420.2952728 35.9217427781589 0 0
"232" 2727 1987 23.7442630136986 151.565068493151 64.9311232876712 1638681198.17904 200 63551.8500345699 193.415493390115 0 0
"233" 2790 1987 0.717367671232877 9.61315068493151 2.02021917808219 210355661.56056 51 2846.75993441096 0 3.00978875342466 0
"234" 2850 1987 39.9962410958904 473.24295890411 188.573205479452 2639867034.89568 555 115482.431400526 80.5417817983397 0 0
"235" 2864 1987 6.76144082191781 168.040849315068 34.9207397260274 1146468870.168 279 22361.4523315726 13.4284566407178 0 0
"236" 2872 1987 23.6352712328767 861.060794520548 136.647671232877 2027830307.0976 370 66147.6333320548 177.110653299386 0 0
"237" 2876 1987 20.6053616438356 563.412767123288 129.903287671233 1626509344.4412 338 58801.4313527836 16.0522066849315 0 0
"238" 3098 1987 4.04839178082192 9.08520547945206 21.3803561643836 1222993573.55808 230 13642.0446114411 80.8903406283288 0 0
"239" 3130 1987 3.28266575342466 44.0417808219178 12.6341369863014 595431829.2828 104 10839.2758490137 186.807420403397 0 0
"240" 3131 1987 10.1224301369863 156.678904109589 37.8750684931507 1069150482.9012 139 30239.9657826247 213.883598060137 0 0
"241" 3138 1987 5.20597260273973 68.492602739726 26.9874520547945 770255753.7264 168 17439.7322274575 29.5719787988877 0 0
"242" 3140 1987 25.3543260273973 346.18098630137 75.2472876712329 1587908464.0464 216 73170.9258071507 252.726252300296 0 0
"243" 3149 1987 27.2349123287671 283.502136986301 77.2367123287671 1618689422.45352 194 76049.9226386301 282.085451680488 0 0
"244" 3178 1987 6.28820821917808 88.773698630137 28.6393424657534 488433559.0632 83 18978.730959337 10.7357326924438 0 0
"245" 3297 1987 10.4791342465753 101.587698630137 44.5584109589041 728064280.85808 92 30354.4548226685 195.230310014466 0 0
"246" 3497 1987 18.296101369863 165.206876712329 51.1845753424657 982600547.02752 256 56541.7461912329 0 1017.87627123288 0
"247" 3644 1987 2.23877808219178 9.53169863013699 8.06687671232877 313914822.448704 104 7380.0068409863 13.3138890739726 0 0
"248" 3775 1987 8.81122191780822 46.4175890410959 35.120904109589 909476381.62776 180 23961.6321960658 28.3679688727726 0 0
"249" 3776 1987 1.58269589041096 18.0309863013699 11.0939452054795 733280167.86792 132 7730.41498282192 101.999768050849 0 0
"250" 3788 1987 5.41716712328767 33.0075068493151 16.8783561643836 1016781058.944 213 17013.5194826466 112.179099559858 0 0
"251" 3796 1987 3.96291232876712 22.4066301369863 17.575698630137 507891675.022392 141 11945.9947250301 40.6026404383562 0 0
"252" 3936 1987 4.06519726027397 23.7240821917808 18.1529315068493 750341117.07528 146 11396.9357078795 25.2665038086904 0 0
"253" 3945 1987 1.39915890410959 12.3418082191781 7.79013698630137 430734524.612904 79 5068.61658387945 9.50992076712329 0 0
